G,P,N,A
0,388,749,1709
0,389,748,1714
0,389,748,1714
0,389,746,1719
0,389,746,1724
0,390,746,1724
0,390,746,1729
0,390,749,1734
0,385,749,1734
0,390,750,1734
0,390,750,1734
0,390,747,1739
0,390,747,1739
0,391,748,1744
0,391,748,1749
0,391,750,1754
0,392,750,1754
0,392,749,1759
0,392,749,1759
0,392,747,1759
0,393,747,1764
0,393,746,1764
0,393,746,1769
0,393,748,1774
0,388,748,1779
0,388,749,1774
0,393,749,1779
0,388,746,1779
0,389,746,1779
0,389,747,1779
0,390,747,1784
0,390,749,1789
0,395,749,1794
0,395,747,1799
0,400,747,1804
0,400,744,1804
0,400,744,1809
0,405,744,1809
0,395,744,1814
0,395,747,1814
0,395,747,1819
0,396,747,1819
0,396,747,1819
0,396,745,1824
0,397,745,1824
0,397,746,1834
0,397,746,1839
0,397,748,1839
0,398,748,1844
0,393,748,1844
0,393,748,1844
0,393,745,1844
0,393,745,1844
0,393,745,1844
0,393,745,1844
0,393,748,1849
0,393,748,1854
0,393,749,1854
0,399,749,1859
0,399,746,1864
0,394,746,1869
0,394,747,1869
0,395,747,1869
0,395,750,1874
0,395,750,1879
0,395,748,1879
0,395,748,1879
0,395,746,1884
0,395,746,1884
0,395,745,1889
0,390,745,1889
0,400,748,1894
0,400,748,1894
0,400,748,1894
0,401,748,1899
0,401,745,1899
0,401,745,1904
0,401,746,1904
0,401,746,1904
0,401,748,1904
0,401,748,1909
0,401,747,1909
0,401,747,1914
0,402,744,1919
0,402,744,1919
0,402,744,1929
0,403,744,1929
0,403,748,1929
0,403,748,1934
0,404,750,1934
0,404,750,1939
0,404,747,1944
0,404,747,1944
0,404,748,1949
0,404,748,1949
0,404,750,1954
0,404,750,1954
0,404,749,1959
0,404,749,1959
0,404,745,1964
0,405,745,1969
0,405,744,1969
0,405,744,1969
0,406,748,1974
0,406,748,1974
0,406,749,1984
0,406,749,1989
0,406,746,1994
0,406,746,1999
0,406,747,1999
0,406,747,1994
0,406,749,1999
0,406,749,1999
0,407,748,1999
0,407,748,1999
0,407,745,2004
0,407,745,2004
0,408,745,2009
0,413,745,2009
0,408,748,2014
0,408,748,2014
0,408,749,2019
0,408,749,2024
0,408,747,2024
0,408,747,2029
0,408,748,2034
0,408,748,2034
0,408,750,2034
0,408,750,2039
0,408,749,2039
0,408,749,2044
0,409,746,2044
0,409,746,2049
0,409,745,2049
0,409,745,2054
0,409,749,2059
0,409,749,2059
0,409,750,2059
0,409,750,2064
0,409,747,2064
0,414,747,2069
0,414,748,2069
0,420,748,2069
0,420,750,2074
0,420,750,2074
0,416,749,2074
0,416,749,2079
0,416,746,2084
0,412,746,2084
0,412,745,2089
0,412,745,2094
0,413,749,2094
0,413,749,2094
0,413,750,2099
0,413,750,2104
0,413,747,2109
0,413,747,2114
0,413,748,2114
0,413,748,2114
0,414,750,2119
0,414,750,2119
0,414,749,2124
0,414,749,2129
0,415,746,2129
0,415,746,2134
0,415,745,2134
0,415,745,2139
0,415,748,2144
0,415,748,2144
0,415,749,2149
0,415,749,2149
0,415,747,2149
0,415,747,2154
0,416,748,2159
0,416,748,2159
0,417,750,2164
0,417,750,2169
0,417,750,2174
0,417,750,2174
0,418,747,2179
0,418,747,2179
0,418,745,2184
0,418,745,2189
0,418,748,2189
0,418,748,2194
0,418,749,2199
0,418,749,2204
0,418,746,2204
0,418,746,2209
0,418,747,2209
0,419,747,2214
0,419,749,2214
0,420,749,2219
0,420,749,2219
0,420,749,2224
0,420,746,2224
0,420,746,2229
0,420,745,2229
0,420,745,2229
0,420,748,2234
0,420,748,2234
0,420,750,2239
0,416,750,2239
0,364,748,1364
0,364,745,1369
0,369,745,1369
0,369,746,1374
0,369,746,1374
0,369,748,1374
0,369,748,1379
0,369,748,1379
0,369,748,1384
0,369,746,1384
0,369,746,1389
0,370,747,1389
0,370,747,1394
0,365,749,1394
0,365,749,1394
0,366,748,1399
0,366,748,1404
0,366,746,1404
0,366,746,1409
0,366,746,1409
0,371,746,1414
0,371,748,1419
0,371,748,1419
0,371,749,1419
0,371,749,1419
0,371,746,1424
0,372,746,1424
0,372,747,1429
0,372,747,1429
0,372,749,1434
0,373,749,1434
0,373,748,1439
0,373,748,1439
0,373,745,1444
0,373,745,1444
0,373,747,1444
0,373,747,1449
0,373,750,1449
0,373,750,1454
0,374,750,1454
0,374,750,1459
0,374,748,1459
0,375,748,1459
0,375,749,1464
0,375,749,1464
0,376,750,1469
0,376,750,1469
0,376,749,1474
0,376,749,1479
0,376,745,1479
0,376,745,1484
0,376,746,1484
0,376,746,1489
0,376,748,1489
0,376,748,1494
0,376,749,1494
0,376,749,1499
0,377,747,1499
0,377,747,1499
0,377,748,1504
0,377,748,1504
0,377,749,1509
0,377,749,1509
0,377,749,1514
0,372,749,1514
0,372,745,1519
0,372,745,1519
0,372,746,1524
0,363,746,1524
0,368,747,1529
0,368,747,1529
0,373,748,1529
0,378,748,1534
0,378,745,1539
0,379,745,1539
0,379,746,1544
0,379,746,1544
0,379,748,1549
0,379,748,1549
0,379,748,1549
0,379,748,1549
0,379,745,1554
0,384,745,1559
0,380,745,1564
0,380,745,1564
0,380,748,1569
0,381,748,1569
0,381,749,1569
0,381,749,1569
0,381,746,1569
0,382,746,1574
0,377,746,1579
0,382,746,1584
0,382,748,1584
0,382,748,1584
0,382,748,1589
0,383,748,1589
0,383,744,1594
0,383,744,1594
0,384,745,1599
0,384,745,1599
0,384,747,1599
0,384,747,1604
0,385,748,1604
0,385,748,1609
0,385,745,1614
0,385,745,1619
0,385,745,1619
0,390,745,1619
0,385,748,1619
0,385,748,1624
0,385,747,1624
0,385,747,1629
0,385,744,1629
0,390,744,1634
0,385,745,1639
0,385,745,1639
0,385,748,1639
0,385,748,1644
0,385,749,1644
0,385,749,1649
0,385,746,1654
0,385,746,1654
0,385,746,1659
0,385,746,1659
0,385,748,1659
0,385,748,1664
0,385,748,1669
0,385,748,1669
0,385,745,1674
0,386,745,1674
0,386,745,1674
0,386,745,1679
0,387,748,1679
0,387,748,1684
0,387,749,1684
0,387,749,1684
0,387,747,1684
0,387,747,1689
0,382,747,1689
0,387,747,1694
0,387,749,1694
0,387,749,1699
0,388,748,1704
0,388,748,1704
0,388,745,1709
0,389,745,1709
0,389,745,1714
0,389,745,1719
0,389,748,1719
0,390,748,1719
0,390,748,1724
0,390,748,1724
0,390,746,1729
0,390,746,1734
0,390,746,1734
0,390,746,1739
0,391,749,1739
0,391,749,1744
0,391,749,1744
0,392,749,1749
0,392,746,1754
0,392,746,1754
0,392,746,1759
0,392,746,1764
0,392,749,1764
0,392,749,1764
0,392,750,1764
0,392,750,1769
0,393,747,1774
0,393,747,1774
0,393,746,1779
0,394,746,1779
0,394,750,1779
0,394,750,1784
0,394,749,1784
0,395,749,1784
0,395,745,1789
0,395,745,1794
0,395,744,1794
0,395,744,1799
0,390,748,1799
0,395,748,1804
0,395,748,1804
0,395,748,1804
0,395,746,1809
0,396,746,1814
0,396,746,1814
0,396,746,1814
0,397,749,1819
0,397,749,1819
0,397,748,1819
0,398,748,1824
0,398,746,1829
0,398,746,1824
0,403,745,1829
0,398,745,1834
0,398,749,1834
0,398,749,1839
0,398,749,1839
0,399,749,1844
0,399,746,1849
0,399,746,1854
0,399,746,1854
0,399,746,1854
0,399,748,1859
0,399,748,1859
0,399,748,1864
0,399,748,1869
0,399,746,1869
0,399,746,1874
0,399,746,1874
0,399,746,1874
0,400,749,1879
0,400,749,1884
0,401,750,1884
0,401,750,1884
0,401,748,1889
0,402,748,1889
0,402,747,1894
0,402,747,1899
0,402,749,1899
0,402,749,1904
0,402,749,1904
0,402,749,1909
0,402,745,1909
0,402,745,1909
0,402,745,1909
0,403,745,1914
0,403,749,1914
0,403,749,1919
0,403,750,1924
0,409,750,1929
0,404,748,1929
0,409,748,1934
0,409,747,1934
0,404,747,1939
0,404,750,1939
0,404,750,1939
0,404,749,1944
0,399,749,1949
0,404,746,1954
0,399,746,1954
0,404,745,1959
0,404,745,1964
0,405,748,1964
0,405,748,1964
0,405,749,1964
0,405,749,1969
0,406,747,1969
0,406,747,1974
0,406,746,1974
0,406,746,1974
0,407,749,1979
0,407,749,1984
0,407,748,1989
0,407,748,1989
0,408,746,1994
0,408,746,1994
0,408,745,1999
0,409,745,1999
0,409,748,2004
0,409,748,2009
0,409,749,2009
0,409,749,2014
0,409,747,2014
0,409,747,2019
0,409,746,2019
0,409,746,2024
0,409,749,2024
0,409,749,2029
0,415,749,2024
0,410,749,2029
0,410,746,2029
0,411,746,2029
0,411,745,2034
0,411,745,2039
0,411,748,2044
0,412,748,2044
0,412,749,2049
0,412,749,2049
0,412,746,2049
0,412,746,2054
0,412,746,2054
0,417,746,2059
0,417,748,2059
0,417,748,2054
0,417,749,2054
0,418,749,2064
0,418,746,2069
0,418,746,2069
0,414,745,2074
0,414,745,2079
0,414,749,2084
0,414,749,2089
0,414,750,2089
0,413,750,2094
0,413,748,2094
0,408,748,2099
0,408,747,2099
0,408,747,2104
0,409,749,2109
0,414,749,2109
0,414,750,2114
0,414,750,2114
0,415,747,2119
0,415,747,2119
0,415,746,2124
0,415,746,2124
0,415,749,2129
0,415,749,2129
0,415,750,2129
0,415,750,2134
0,415,749,2139
0,415,749,2139
0,415,748,2144
0,416,748,2149
0,416,750,2149
0,416,750,2154
0,416,750,2154
0,417,750,2159
0,412,747,2159
0,412,747,2164
0,412,746,2169
0,417,746,2169
0,417,749,2169
0,417,749,2174
0,417,750,2174
0,417,750,2174
0,417,748,2179
0,417,748,2184
0,418,747,2184
0,418,747,2189
0,418,749,2194
0,418,749,2194
0,419,750,2199
0,419,750,2199
0,419,747,2204
0,419,747,2209
0,419,746,2209
0,419,746,2214
0,419,749,2214
0,419,749,2219
0,419,750,2224
0,419,750,2224
0,420,748,2224
0,420,748,2229
0,420,747,2229
0,420,747,2239
0,368,749,1364
0,368,747,1369
0,368,746,1379
0,368,746,1384
0,368,746,1384
0,369,749,1384
0,369,749,1389
0,369,749,1389
0,369,745,1389
0,369,745,1394
0,369,744,1394
0,369,744,1399
0,369,747,1404
0,369,747,1404
0,369,749,1404
0,370,749,1409
0,370,747,1409
0,370,747,1409
0,370,747,1409
0,370,747,1414
0,370,749,1414
0,370,749,1414
0,370,749,1419
0,370,749,1424
0,370,746,1424
0,370,746,1429
0,365,745,1429
0,366,745,1434
0,371,745,1434
0,366,748,1439
0,366,748,1439
0,372,750,1439
0,372,748,1444
0,372,748,1444
0,372,748,1449
0,372,748,1449
0,372,751,1454
0,372,751,1459
0,372,750,1459
0,372,750,1464
0,372,746,1464
0,372,746,1464
0,372,745,1464
0,373,745,1464
0,373,747,1469
0,373,747,1469
0,374,749,1474
0,374,749,1469
0,374,749,1474
0,374,747,1479
0,374,747,1479
0,374,747,1489
0,374,749,1494
0,374,749,1494
0,374,749,1499
0,374,749,1504
0,374,745,1504
0,375,745,1504
0,375,744,1504
0,375,744,1509
0,375,747,1509
0,376,747,1514
0,376,749,1514
0,376,749,1519
0,376,748,1519
0,376,748,1524
0,376,747,1524
0,376,747,1529
0,376,750,1529
0,376,750,1534
0,377,749,1534
0,377,749,1539
0,377,746,1544
0,378,746,1544
0,378,745,1544
0,379,745,1549
0,379,748,1549
0,379,748,1554
0,379,748,1559
0,379,750,1564
0,379,750,1564
0,379,749,1564
0,379,749,1569
0,379,749,1569
0,379,751,1574
0,379,751,1574
0,385,751,1574
0,385,751,1579
0,385,747,1579
0,385,747,1579
0,381,745,1584
0,381,745,1589
0,381,747,1589
0,382,747,1594
0,382,748,1594
0,382,748,1594
0,382,747,1594
0,382,747,1594
0,382,746,1594
0,377,746,1594
0,377,749,1599
0,378,749,1604
0,378,750,1604
0,378,750,1614
0,379,746,1614
0,379,746,1619
0,384,745,1619
0,385,745,1624
0,385,748,1624
0,385,748,1624
0,385,750,1629
0,385,750,1634
0,390,749,1634
0,390,749,1639
0,385,748,1639
0,385,748,1639
0,386,750,1644
0,386,750,1644
0,386,750,1649
0,387,750,1654
0,387,747,1659
0,387,747,1659
0,387,744,1659
0,387,744,1664
0,388,747,1664
0,388,747,1669
0,388,750,1669
0,388,750,1669
0,388,750,1674
0,388,748,1674
0,389,748,1679
0,389,748,1684
0,389,750,1689
0,390,750,1689
0,390,750,1694
0,390,750,1694
0,390,747,1694
0,390,747,1694
0,390,745,1699
0,390,745,1699
0,390,747,1704
0,390,747,1704
0,390,749,1709
0,390,749,1709
0,390,747,1714
0,390,747,1714
0,390,746,1714
0,391,746,1719
0,391,748,1719
0,391,748,1724
0,392,748,1724
0,392,748,1729
0,392,745,1729
0,392,745,1734
0,392,744,1734
0,392,744,1739
0,392,747,1744
0,392,747,1749
0,392,748,1749
0,392,748,1754
0,393,747,1754
0,393,747,1754
0,393,746,1759
0,394,746,1764
0,399,748,1764
0,399,748,1764
0,399,749,1764
0,394,749,1769
0,394,746,1769
0,394,746,1769
0,394,744,1774
0,394,744,1774
0,394,748,1779
0,394,748,1784
0,395,749,1784
0,395,749,1784
0,400,747,1789
0,401,747,1789
0,396,746,1794
0,396,746,1799
0,396,748,1799
0,396,748,1804
0,396,749,1809
0,396,749,1814
0,396,746,1814
0,396,746,1819
0,396,744,1819
0,396,744,1824
0,396,747,1824
0,396,747,1829
0,406,749,1829
0,402,749,1834
0,397,747,1834
0,397,747,1834
0,397,746,1839
0,397,746,1839
0,397,748,1844
0,397,748,1844
0,397,749,1849
0,397,749,1849
0,392,746,1849
0,392,746,1854
0,392,745,1859
0,392,745,1864
0,398,748,1864
0,398,748,1869
0,393,749,1869
0,388,749,1874
0,379,747,1879
0,389,747,1879
0,389,747,1884
0,393,747,1884
0,388,749,1884
0,388,749,1884
0,393,749,1889
0,398,750,1894
0,398,748,1899
0,399,748,1899
0,399,745,1904
0,399,745,1904
0,404,748,1909
0,405,748,1909
0,400,750,1909
0,401,750,1909
0,401,747,1909
0,401,747,1914
0,401,746,1914
0,401,746,1919
0,396,747,1914
0,401,747,1919
0,401,748,1924
0,401,748,1929
0,401,746,1934
0,402,746,1934
0,402,745,1939
0,402,745,1944
0,402,748,1949
0,402,748,1949
0,403,750,1949
0,403,750,1954
0,403,749,1954
0,403,749,1954
0,402,747,1959
0,402,747,1959
0,402,749,1964
0,402,749,1964
0,397,750,1969
0,397,750,1974
0,397,747,1974
0,403,747,1979
0,403,745,1984
0,403,745,1984
0,404,747,1984
0,404,747,1989
0,404,749,1989
0,404,749,1989
0,404,748,1994
0,404,748,1999
0,404,746,2009
0,404,746,2004
0,404,748,2009
0,404,748,2014
0,410,749,2014
0,410,749,2014
0,416,747,2019
0,411,747,2024
0,411,745,2024
0,407,745,2024
0,407,748,2029
0,407,748,2034
0,407,749,2034
0,407,749,2039
0,407,748,2039
0,407,748,2039
0,407,748,2044
0,407,748,2044
0,408,750,2049
0,408,750,2049
0,408,752,2049
0,409,752,2054
0,409,752,2059
0,409,752,2059
0,409,751,2064
0,410,751,2064
0,410,754,2069
0,410,754,2069
0,410,757,2069
0,410,757,2074
0,409,755,2074
0,409,755,2079
0,415,753,2084
0,410,753,2084
0,410,754,2089
0,410,754,2094
0,411,755,2094
0,411,755,2099
0,417,752,2099
0,417,752,2104
0,412,750,2104
0,412,750,2109
0,413,752,2109
0,413,752,2114
0,413,755,2114
0,413,755,2119
0,413,753,2124
0,413,753,2124
0,413,751,2129
0,413,751,2129
0,413,753,2134
0,413,753,2134
0,414,753,2139
0,414,753,2144
0,414,751,2149
0,414,751,2149
0,414,749,2149
0,415,749,2154
0,415,753,2154
0,415,753,2154
0,414,754,2159
0,414,754,2159
0,414,752,2159
0,415,752,2164
0,415,751,2169
0,415,751,2169
0,415,752,2174
0,416,752,2179
0,416,753,2179
0,416,753,2184
0,417,750,2189
0,417,750,2194
0,417,748,2194
0,418,748,2194
0,418,751,2199
0,418,751,2204
0,413,753,2204
0,413,753,2209
0,418,751,2209
0,413,751,2209
0,413,749,2214
0,413,749,2214
0,418,751,2214
0,418,751,2219
0,419,752,2224
0,419,752,2224
0,419,749,2229
0,420,749,2229
0,425,748,2234
0,425,748,2234
0,425,750,2239
0,367,748,1364
0,367,750,1364
0,368,750,1369
0,368,747,1369
0,368,747,1374
0,369,745,1379
0,369,745,1379
0,369,747,1379
0,369,747,1384
0,369,751,1389
0,374,751,1394
0,374,749,1394
0,374,749,1399
0,374,747,1399
0,369,747,1404
0,369,749,1404
0,370,749,1404
0,370,750,1409
0,370,750,1414
0,370,747,1414
0,371,747,1419
0,371,744,1424
0,371,744,1419
0,371,746,1424
0,371,746,1419
0,371,749,1424
0,371,749,1429
0,371,749,1429
0,371,749,1429
0,371,747,1434
0,372,747,1434
0,372,748,1439
0,372,748,1444
0,372,750,1444
0,373,750,1444
0,373,748,1449
0,373,748,1449
0,373,745,1454
0,373,745,1459
0,373,747,1464
0,373,747,1464
0,373,750,1469
0,373,750,1469
0,373,749,1469
0,373,749,1474
0,373,747,1474
0,373,747,1479
0,374,749,1479
0,374,749,1479
0,374,750,1479
0,374,750,1484
0,375,748,1489
0,375,748,1489
0,375,745,1494
0,375,745,1494
0,375,746,1499
0,375,746,1504
0,375,749,1504
0,375,749,1509
0,375,748,1509
0,376,748,1514
0,376,746,1514
0,376,746,1514
0,377,748,1519
0,377,748,1519
0,377,750,1519
0,378,750,1519
0,378,747,1524
0,378,747,1524
0,373,745,1524
0,373,745,1529
0,378,747,1534
0,378,747,1539
0,378,750,1539
0,378,750,1539
0,378,749,1544
0,379,749,1544
0,379,747,1544
0,380,747,1549
0,380,749,1549
0,380,749,1554
0,380,751,1559
0,380,751,1559
0,381,748,1564
0,380,748,1564
0,380,745,1564
0,380,745,1569
0,380,747,1574
0,380,747,1579
0,381,750,1579
0,381,750,1584
0,381,749,1589
0,382,749,1589
0,382,747,1589
0,382,747,1589
0,382,748,1594
0,382,748,1599
0,382,750,1599
0,382,750,1604
0,382,748,1604
0,382,748,1604
0,382,745,1604
0,382,745,1609
0,387,746,1614
0,387,746,1614
0,387,749,1619
0,387,749,1624
0,388,748,1624
0,383,748,1624
0,383,746,1624
0,383,746,1624
0,378,747,1629
0,384,747,1634
0,384,749,1634
0,384,749,1634
0,384,747,1639
0,384,747,1644
0,384,745,1644
0,384,745,1649
0,384,746,1649
0,385,746,1654
0,385,749,1659
0,385,749,1659
0,386,749,1664
0,381,749,1664
0,381,746,1664
0,386,746,1669
0,386,747,1669
0,386,747,1669
0,386,749,1674
0,381,749,1674
0,386,747,1679
0,386,747,1684
0,386,744,1684
0,386,744,1684
0,387,746,1689
0,387,746,1689
0,388,749,1694
0,388,749,1694
0,388,749,1694
0,388,749,1699
0,389,747,1704
0,394,747,1704
0,394,749,1709
0,394,749,1714
0,394,750,1719
0,394,750,1724
0,394,749,1724
0,394,749,1724
0,394,746,1724
0,395,746,1729
0,390,747,1729
0,390,747,1734
0,391,749,1734
0,391,749,1739
0,391,749,1739
0,391,749,1739
0,391,747,1744
0,391,747,1749
0,391,748,1749
0,390,748,1754
0,390,749,1754
0,390,749,1754
0,391,748,1759
0,391,748,1759
0,391,745,1764
0,391,745,1764
0,391,747,1764
0,392,747,1764
0,387,749,1769
0,387,749,1774
0,392,750,1779
0,392,750,1779
0,392,748,1784
0,392,748,1789
0,392,748,1794
0,392,748,1794
0,392,749,1794
0,392,749,1794
0,393,748,1794
0,398,748,1799
0,398,745,1799
0,404,745,1804
0,404,746,1809
0,399,746,1809
0,399,748,1814
0,399,748,1814
0,399,748,1819
0,394,748,1824
0,394,746,1824
0,394,746,1829
0,394,747,1829
0,395,747,1834
0,395,748,1834
0,395,748,1834
0,395,747,1839
0,396,747,1839
0,396,745,1844
0,396,745,1844
0,402,746,1849
0,402,746,1849
0,402,749,1854
0,402,749,1859
0,397,749,1859
0,398,749,1864
0,398,747,1864
0,398,747,1869
0,398,748,1869
0,399,748,1869
0,399,750,1869
0,399,750,1874
0,394,749,1879
0,395,749,1879
0,400,746,1884
0,400,746,1884
0,400,746,1889
0,400,746,1889
0,400,748,1894
0,400,748,1899
0,400,749,1899
0,400,749,1899
0,400,746,1904
0,401,746,1904
0,401,746,1904
0,401,746,1909
0,401,748,1909
0,402,748,1914
0,397,747,1919
0,402,747,1919
0,402,744,1919
0,402,744,1924
0,402,746,1924
0,402,746,1924
0,402,749,1929
0,403,749,1939
0,403,749,1944
0,403,749,1949
0,403,746,1949
0,403,746,1954
0,403,746,1954
0,404,746,1954
0,404,748,1954
0,404,748,1954
0,404,747,1959
0,404,747,1959
0,404,744,1964
0,404,744,1964
0,404,744,1969
0,404,744,1974
0,404,748,1974
0,404,748,1979
0,404,748,1984
0,405,748,1984
0,405,745,1984
0,405,745,1984
0,401,746,1989
0,401,746,1989
0,401,748,1994
0,401,748,1999
0,401,747,2004
0,401,747,2009
0,407,744,2014
0,407,744,2014
0,407,745,2014
0,407,745,2014
0,407,748,2014
0,407,748,2019
0,407,749,2019
0,407,749,2024
0,407,746,2024
0,408,746,2029
0,408,746,2029
0,408,746,2034
0,408,748,2039
0,408,748,2039
0,408,747,2044
0,408,747,2044
0,408,744,2044
0,408,744,2044
0,408,745,2049
0,414,745,2054
0,414,748,2059
0,409,748,2059
0,410,749,2059
0,415,749,2064
0,410,747,2064
0,410,747,2064
0,411,747,2069
0,411,747,2074
0,411,750,2074
0,416,750,2079
0,411,749,2084
0,411,749,2084
0,411,745,2089
0,416,745,2094
0,422,745,2099
0,422,745,2099
0,417,748,2099
0,413,748,2104
0,413,749,2104
0,413,749,2104
0,413,746,2109
0,413,746,2114
0,413,746,2114
0,413,746,2119
0,413,749,2119
0,413,749,2124
0,413,747,2124
0,413,747,2129
0,413,744,2134
0,414,744,2139
0,414,745,2139
0,414,745,2144
0,415,748,2144
0,415,748,2144
0,415,749,2149
0,415,749,2149
0,415,747,2149
0,415,747,2154
0,415,747,2154
0,415,747,2159
0,410,750,2164
0,410,750,2169
0,415,749,2169
0,415,749,2169
0,416,746,2174
0,416,746,2174
0,417,746,2179
0,417,746,2179
0,417,749,2184
0,418,749,2189
0,418,750,2189
0,418,750,2194
0,418,748,2199
0,418,748,2199
0,418,747,2204
0,418,747,2204
0,418,749,2209
0,418,749,2209
0,418,749,2214
0,419,749,2219
0,419,745,2219
0,419,745,2224
0,420,745,2224
0,420,745,2229
0,420,747,2229
0,420,747,2234
0,420,748,2234
0,415,748,2234
0,420,746,2234
0,420,746,2239
0,420,746,2239
0,367,749,1364
0,367,749,1364
0,368,747,1369
0,368,747,1369
0,373,744,1369
0,373,744,1374
0,372,747,1374
0,373,747,1379
